BLOCK,BLOCK00,TAZ
A060816113001009,60816113000000,322
A060816113001010,60816113000000,322
A060816113001011,60816113000000,322
A060816113001012,60816113000000,322
A060816113001013,60816113000000,322
A060816113001014,60816113000000,322
A060816113001015,60816113000000,322
A060816113001016,60816113000000,322
A060816113001017,60816113000000,322
A060816113001018,60816113000000,322
A060816113001019,60816113000000,322
A060816113001020,60816113000000,322
A060816113002000,60816113000000,322
A060816113002001,60816113000000,322
A060816113002002,60816113000000,322
A060816113002003,60816113000000,322
A060816113002004,60816113000000,322
A060816113002005,60816113000000,322
A060816113002006,60816113000000,322
A060816113002007,60816113000000,322
A060816113002008,60816113000000,322
A060816113002009,60816113000000,322
A060816113002010,60816113000000,322
A060816113002011,60816113000000,322
A060816113002012,60816113000000,322
A060816113002013,60816113000000,322
A060816113002014,60816113000000,322
A060816113002015,60816113000000,322
A060816113002016,60816113000000,322
A060816113002017,60816113000000,322
A060816113002018,60816113000000,322
A060816113002019,60816113000000,322
A060816113002020,60816113000000,322
A060816113002021,60816113000000,322
A060816113002022,60816113000000,322
A060816113002023,60816113000000,322
A060816113002024,60816113000000,322
A060816113002025,60816113000000,322
A060816113003000,60816113000000,322
A060816113003001,60816113000000,322
A060816113003002,60816113000000,322
A060816113004000,60816113000000,322
A060816113004001,60816113000000,322
A060816113004002,60816113000000,322
A060816113004003,60816113000000,322
A060816113004004,60816113000000,322
A060816113004005,60816113000000,322
A060816113004006,60816113000000,322
A060816113004007,60816113000000,322
A060816113004008,60816113000000,322
A060816113004009,60816113000000,322
A060816113004010,60816113000000,322
A060816113004011,60816113000000,322
A060816114001000,60816114000000,342
A060816114001001,60816114000000,342
A060816114001002,60816114000000,342
A060816114001003,60816114000000,342
A060816114001004,60816114000000,342
A060816114001005,60816114000000,342
A060816114001006,60816114000000,342
A060816114001007,60816114000000,342
A060816114001008,60816114000000,342
A060816114001009,60816114000000,342
A060816114001010,60816114000000,342
A060816114001011,60816114000000,342
A060816114001012,60816114000000,342
A060816114002000,60816114000000,342
A060816114002001,60816114000000,342
A060816114002002,60816114000000,342
A060816114002003,60816114000000,342
A060816114002004,60816114000000,342
A060816114002005,60816114000000,342
A060816114002006,60816114000000,342
A060816114002007,60816114000000,342
A060816114002008,60816114000000,342
A060816114002009,60816114000000,342
A060816114002010,60816114000000,342
A060816114002011,60816114000000,342
A060816114002012,60816114000000,342
A060816114002013,60816114000000,342
A060816114002014,60816114000000,342
A060816114002015,60816114000000,342
A060816114002016,60816114000000,342
A060816114002017,60816114000000,342
A060816114002018,60816114000000,342
A060816114003000,60816114000000,342
A060816114003001,60816114000000,342
A060816114003002,60816114000000,342
A060816114003003,60816114000000,342
A060816114003004,60816114000000,342
A060816114003005,60816114000000,342
A060816114003006,60816114000000,342
A060816114003007,60816114000000,342
A060816114003008,60816114000000,342
A060816114003009,60816114000000,342
A060816114003010,60816114000000,342
A060816114003011,60816114000000,342
A060816114003012,60816114000000,342
A060816114003013,60816114000000,342
A060816114003014,60816114000000,342
A060816114003015,60816114000000,342
A060816114003016,60816114000000,342
A060816114004000,60816114000000,342
A060816114004001,60816114000000,342
A060816114004002,60816114000000,342
A060816114004003,60816114000000,342
A060816114004004,60816114000000,342
A060816114004005,60816114000000,342
A060816114004006,60816114000000,342
A060816114004007,60816114000000,342
A060816114004008,60816114000000,342
A060816114004009,60816114000000,342
A060816114004010,60816114000000,342
A060816114004011,60816114000000,342
A060816114004012,60816114000000,342
A060816114004013,60816114000000,342
A060816114004014,60816114000000,342
A060816114004015,60816114000000,342
A060816114004016,60816114000000,342
A060816114004017,60816114000000,342
A060816114004018,60816114000000,342
A060816114004019,60816114000000,342
A060816114004020,60816114000000,342
A060816115001000,60816115000000,339
A060816115001001,60816115000000,339
A060816115001002,60816115000000,339
A060816115001003,60816115000000,339
A060816115001004,60816115000000,339
A060816115001005,60816115000000,339
A060816115001006,60816115000000,339
A060816115001007,60816115000000,339
A060816115001008,60816115000000,339
A060816115001009,60816115000000,339
A060816115001010,60816115000000,339
A060816115001011,60816115000000,339
A060816115001012,60816115000000,339
A060816115001013,60816115000000,339
A060816115002000,60816115000000,339
A060816115002001,60816115000000,339
A060816115002002,60816115000000,339
A060816115002003,60816115000000,339
A060816115002004,60816115000000,339
A060816115002005,60816115000000,339
A060816115002006,60816115000000,339
A060816115002007,60816115000000,339
A060816115002008,60816115000000,339
A060816115002009,60816115000000,339
A060816115002010,60816115000000,339
A060816115002011,60816115000000,339
A060816115002012,60816115000000,339
A060816115002013,60816115000000,339
A060816115002014,60816115000000,339
A060816115002015,60816115000000,339
A060816115002016,60816115000000,339
A060816115002017,60816115000000,339
A060816115002018,60816115000000,339
A060816115002019,60816115000000,339
A060816115002020,60816115000000,339
A060816115002021,60816115000000,339
A060816115003000,60816115000000,339
A060816115003001,60816115000000,339
A060816115003002,60816115000000,339
A060816115003003,60816115000000,339
A060816115003004,60816115000000,339
A060816115003005,60816115000000,339
A060816115003006,60816115000000,339
A060816115003007,60816115000000,339
A060816115003008,60816115000000,339
A060816115003009,60816115000000,339
A060816115003010,60816115000000,339
A060816115003011,60816115000000,339
A060816115003012,60816115000000,339
A060816115003013,60816115000000,339
A060816115003014,60816115000000,339
A060816115003015,60816115000000,339
A060816115003016,60816115000000,339
A060816115003017,60816115000000,339
A060816115003018,60816115000000,339
A060816115003019,60816115000000,339
A060816116001000,60816116000000,338
A060816116001001,60816116000000,338
A060816116001002,60816116000000,338
A060816116001003,60816116000000,338
A060816116001004,60816116000000,338
A060816116001005,60816116000000,338
A060816116001006,60816116000000,338
A060816116001007,60816116000000,338
A060816116001008,60816116000000,338
A060816116001009,60816116000000,338
A060816116001010,60816116000000,338
A060816116001011,60816116000000,338
A060816116001012,60816116000000,338
A060816116001013,60816116000000,338
A060816116001014,60816116000000,338
A060816116001015,60816116000000,338
A060816116001016,60816116000000,338
A060816116001017,60816116000000,338
A060816116001018,60816116000000,338
A060816116001019,60816116000000,338
A060816116001020,60816116000000,338
A060816116002000,60816116000000,338
A060816116002001,60816116000000,338
A060816116002002,60816116000000,338
A060816116002003,60816116000000,338
A060816116002004,60816116000000,338
A060816116002005,60816116000000,338
A060816116002006,60816116000000,338
A060816116002007,60816116000000,338
A060816116002008,60816116000000,338
A060816116002009,60816116000000,338
A060816117001000,60816117000000,331
A060816117001001,60816117000000,331
A060816117001002,60816117000000,331
A060816117001003,60816117000000,331
A060816117001004,60816117000000,331
A060816117001005,60816117000000,331
A060816117001006,60816117000000,331
A060816117001007,60816117000000,331
A060816117001008,60816117000000,331
A060816117001009,60816117000000,331
A060816117001010,60816117000000,331
A060816117001011,60816117000000,331
A060816117001012,60816117000000,331
A060816117001013,60816117000000,331
A060816117001014,60816117000000,331
A060816117001015,60816117000000,331
A060816117001016,60816117000000,331
A060816117001017,60816117000000,331
A060816117001018,60816117000000,331
A060816117001019,60816117000000,331
A060816117001020,60816117000000,331
A060816117001021,60816117000000,331
A060816117001022,60816117000000,331
A060816117001023,60816117000000,331
A060816117001024,60816117000000,331
A060816117001025,60816117000000,331
A060816117002000,60816117000000,331
A060816117002001,60816117000000,331
A060816117002002,60816117000000,331
A060816117002003,60816117000000,331
A060816117002004,60816117000000,331
A060816117002005,60816117000000,331
A060816117002006,60816117000000,331
A060816117002007,60816117000000,331
A060816117002008,60816117000000,331
A060816117002009,60816117000000,331
A060816117002010,60816117000000,331
A060816117002011,60816117000000,331
A060816117002012,60816117000000,331
A060816117002013,60816117000000,331
A060816117002014,60816117000000,331
A060816117002015,60816117000000,331
A060816117002016,60816117000000,331
A060816117002017,60816117000000,331
A060816117002018,60816117000000,331
A060816117002019,60816117000000,331
A060816117002020,60816117000000,331
A060816117002021,60816117000000,331
A060816117002022,60816117000000,331
A060816117002023,60816117000000,331
A060816117003000,60816117000000,331
A060816117003001,60816117000000,331
A060816117003002,60816117000000,331
A060816117003003,60816117000000,331
A060816117003004,60816117000000,331
A060816117003005,60816117000000,331
A060816117003006,60816117000000,331
A060816117003007,60816117000000,331
A060816117003008,60816117000000,331
A060816117003009,60816117000000,331
A060816117003010,60816117000000,331
A060816117003011,60816117000000,331
A060816117003012,60816117000000,331
A060816117003013,60816117000000,331
A060816117003014,60816117000000,331
A060816117003015,60816117000000,331
A060816117003016,60816117000000,331
A060816117003017,60816117000000,331
A060816117003018,60816117000000,331
A060816117003019,60816117000000,331
A060816117003997,60816117000000,331
A060816117003998,60816117000000,331
A060816118001000,60816118000000,332
A060816118001001,60816118000000,332
A060816118001002,60816118000000,332
A060816118001003,60816118000000,332
A060816118001004,60816118000000,332
A060816118001005,60816118000000,332
A060816118001006,60816118000000,332
A060816118001007,60816118000000,332
A060816118001008,60816118000000,332
A060816118001009,60816118000000,332
A060816118001010,60816118000000,332
A060816118001011,60816118000000,332
A060816118001012,60816118000000,332
A060816118001013,60816118000000,332
A060816118002000,60816118000000,332
A060816118002001,60816118000000,332
A060816118002002,60816118000000,332
A060816118002003,60816118000000,332
A060816118002004,60816118000000,332
A060816118002005,60816118000000,332
A060816118002006,60816118000000,332
A060816118002007,60816118000000,332
A060816118002008,60816118000000,332
A060816118002009,60816118000000,332
A060816118002010,60816118000000,332
A060816118002011,60816118000000,332
A060816118002012,60816118000000,332
A060816118003000,60816118000000,332
A060816118003001,60816118000000,332
A060816118003002,60816118000000,332
A060816118003003,60816118000000,332
A060816118003004,60816118000000,332
A060816118003005,60816118000000,332
A060816118003006,60816118000000,332
A060816118003007,60816118000000,332
A060816118003008,60816118000000,332
A060816118003009,60816118000000,332
A060816118003010,60816118000000,332
A060816119001000,60816119000000,333
A060816119001001,60816119000000,333
A060816119001002,60816119000000,333
A060816119001003,60816119000000,333
A060816119002000,60816119000000,333
A060816119002001,60816119000000,333
A060816119002002,60816119000000,333
A060816119002003,60816119000000,333
A060816119002004,60816119000000,333
A060816119002005,60816119000000,333
A060816119002998,60816119000000,333
A060816119002999,60816119000000,333
A060816119003000,60816119000000,333
A060816119003001,60816119000000,333
A060816119003002,60816119000000,333
A060816119003003,60816119000000,333
A060816119003004,60816119000000,333
A060816119003005,60816119000000,333
A060816119003006,60816119000000,333
A060816119003007,60816119000000,333
A060816119004000,60816119000000,333
A060816119004001,60816119000000,333
A060816119004002,60816119000000,333
A060816119004003,60816119000000,333
A060816119004004,60816119000000,333
A060816119004005,60816119000000,333
A060816119004006,60816119000000,333
A060816119004998,60816119000000,333
A060816119004999,60816119000000,333
A060816119005000,60816119000000,333
A060816119005001,60816119000000,333
A060816119005002,60816119000000,333
A060816119005003,60816119000000,333
A060816119005004,60816119000000,333
A060816119005005,60816119000000,333
A060816119005006,60816119000000,333
A060816119005007,60816119000000,333
A060816119005008,60816119000000,333
A060816119005009,60816119000000,333
A060816119005010,60816119000000,333
A060816119006000,60816119000000,333
A060816119006001,60816119000000,333
A060816119006002,60816119000000,333
A060816119006003,60816119000000,333
A060816119006004,60816119000000,333
A060816119006005,60816119000000,333
A060816119006006,60816119000000,333
A060816120001000,60816120000000,334
A060816120001001,60816120000000,334
A060816120001002,60816120000000,334
A060816120001003,60816120000000,334
A060816120001004,60816120000000,334
A060816120001005,60816120000000,334
A060816120001006,60816120000000,334
A060816120001007,60816120000000,334
A060816120001008,60816120000000,334
A060816120001009,60816120000000,334
A060816120001010,60816120000000,334
A060816120001011,60816120000000,334
A060816120001012,60816120000000,334
A060816120001013,60816120000000,334
A060816120001014,60816120000000,334
A060816120001015,60816120000000,334
A060816120001016,60816120000000,334
A060816120001017,60816120000000,334
A060816120001018,60816120000000,334
A060816120001019,60816120000000,334
A060816120001020,60816120000000,334
A060816120001021,60816120000000,334
A060816120001022,60816120000000,334
A060816120002000,60816120000000,334
A060816120002001,60816120000000,334
A060816120002002,60816120000000,334
A060816120002003,60816120000000,334
A060816120002004,60816120000000,334
A060816120002005,60816120000000,334
A060816120002006,60816120000000,334
A060816120002007,60816120000000,334
A060816120002008,60816120000000,334
A060816120002009,60816120000000,334
A060816120002010,60816120000000,334
A060816120002011,60816120000000,334
A060816120002012,60816120000000,334
A060816120002013,60816120000000,334
A060816120002014,60816120000000,334
A060816120002015,60816120000000,334
A060816120002016,60816120000000,334
A060816120003000,60816120000000,334
A060816120003001,60816120000000,334
A060816120003002,60816120000000,334
A060816120003003,60816120000000,334
A060816120003004,60816120000000,334
A060816120003005,60816120000000,334
A060816120003006,60816120000000,334
A060816120003007,60816120000000,334
A060816120003008,60816120000000,334
A060816120003009,60816120000000,334
A060816120003010,60816120000000,334
A060816120003011,60816120000000,334
A060816120003012,60816120000000,334
A060816120003013,60816120000000,334
A060816120003014,60816120000000,334
A060816120003015,60816120000000,334
A060816120003016,60816120000000,334
A060816120003017,60816120000000,334
A060816120003018,60816120000000,334
A060816120003019,60816120000000,334
A060816121001000,60816121000000,335
A060816121001001,60816121000000,335
A060816121001002,60816121000000,335
A060816121001003,60816121000000,335
A060816121001004,60816121000000,335
A060816121001005,60816121000000,335
A060816121001006,60816121000000,335
A060816121001007,60816121000000,335
A060816121002000,60816121000000,335
A060816121002001,60816121000000,335
A060816121002002,60816121000000,335
A060816121002003,60816121000000,335
A060816121002004,60816121000000,335
A060816121002005,60816121000000,335
A060816121002006,60816121000000,335
A060816121002007,60816121000000,335
A060816121002008,60816121000000,335
A060816121002009,60816121000000,335
A060816121002010,60816121000000,335
A060816121002011,60816121000000,335
A060816121002012,60816121000000,335
A060816121002013,60816121000000,335
A060816121002014,60816121000000,335
A060816121002015,60816121000000,335
A060816121002016,60816121000000,335
A060816121002017,60816121000000,335
A060816121002018,60816121000000,335
A060816121002019,60816121000000,335
A060816121002020,60816121000000,335
A060816121002021,60816121000000,335
A060816121002022,60816121000000,335
A060816121002023,60816121000000,335
A060816121002024,60816121000000,335
A060816121002025,60816121000000,335
A060816121002026,60816121000000,335
A060816121002027,60816121000000,335
A060816121002028,60816121000000,335
A060816121002029,60816121000000,335
A060816121002030,60816121000000,335
A060816121002031,60816121000000,335
A060816121002032,60816121000000,335
A060816122001000,60816122000000,336
A060816122001001,60816122000000,336
A060816122001002,60816122000000,336
A060816122001003,60816122000000,336
A060816122001004,60816122000000,336
A060816122001005,60816122000000,336
A060816122001006,60816122000000,336
A060816122001007,60816122000000,336
A060816122001008,60816122000000,336
A060816122001009,60816122000000,336
A060816122001010,60816122000000,336
A060816122002000,60816122000000,336
A060816122002001,60816122000000,336
A060816122002002,60816122000000,336
A060816122002003,60816122000000,336
A060816122002004,60816122000000,336
A060816122002005,60816122000000,336
A060816122002006,60816122000000,336
A060816122002007,60816122000000,336
A060816122002008,60816122000000,336
A060816122002009,60816122000000,336
A060816122002010,60816122000000,336
A060816122002011,60816122000000,336
A060816122002012,60816122000000,336
A060816122002013,60816122000000,336
A060816122003000,60816122000000,336
A060816122003001,60816122000000,336
A060816122003002,60816122000000,336
A060816122003003,60816122000000,336
A060816122003004,60816122000000,336
A060816122003005,60816122000000,336
A060816122003006,60816122000000,336
A060816122003007,60816122000000,336
A060816122003008,60816122000000,336
A060816122003009,60816122000000,336
A060816122003010,60816122000000,336
A060816122003011,60816122000000,336
A060816122003012,60816122000000,336
A060816122003013,60816122000000,336
A060816122003014,60816122000000,336
A060816122003015,60816122000000,336
A060816122004000,60816122000000,336
A060816122004001,60816122000000,336
A060816122004002,60816122000000,336
A060816122004003,60816122000000,336
A060816122004004,60816122000000,336
A060816122004005,60816122000000,336
A060816122004006,60816122000000,336
A060816124001000,60816124000000,337
A060816124001001,60816124000000,337
A060816124001002,60816124000000,337
A060816124001003,60816124000000,337
A060816124001004,60816124000000,337
A060816124001005,60816124000000,337
A060816124001006,60816124000000,337
A060816124002000,60816124000000,337
A060816124002001,60816124000000,337
A060816124002002,60816124000000,337
A060816124002003,60816124000000,337
A060816124002004,60816124000000,337
A060816124002005,60816124000000,337
A060816124002006,60816124000000,337
A060816124002007,60816124000000,337
A060816124003000,60816124000000,337
A060816125001000,60816125000000,340
A060816125001001,60816125000000,340
A060816125001002,60816125000000,340
A060816125001003,60816125000000,340
A060816125001004,60816125000000,340
A060816125001005,60816125000000,340
A060816125001006,60816125000000,340
A060816125001007,60816125000000,340
A060816125001008,60816125000000,340
A060816125001009,60816125000000,340
A060816125001010,60816125000000,340
A060816125001011,60816125000000,340
A060816125001012,60816125000000,340
A060816125001013,60816125000000,340
A060816125001014,60816125000000,340
A060816125001015,60816125000000,340
A060816125001016,60816125000000,340
A060816125001017,60816125000000,340
A060816125001018,60816125000000,340
A060816125001019,60816125000000,340
A060816125001020,60816125000000,340
A060816125001021,60816125000000,340
A060816125001022,60816125000000,340
A060816125001023,60816125000000,340
A060816125001024,60816125000000,340
A060816125001025,60816125000000,340
A060816125001026,60816125000000,340
A060816125001027,60816125000000,340
A060816125002000,60816125000000,340
A060816125002001,60816125000000,340
A060816125002002,60816125000000,340
A060816125002003,60816125000000,340
A060816125002004,60816125000000,340
A060816125002005,60816125000000,340
A060816125002006,60816125000000,340
A060816125002007,60816125000000,340
A060816125002008,60816125000000,340
A060816125002009,60816125000000,340
A060816125002010,60816125000000,340
A060816125002011,60816125000000,340
A060816125002012,60816125000000,340
A060816125003000,60816125000000,340
A060816125003001,60816125000000,340
A060816125003002,60816125000000,340
A060816125003003,60816125000000,340
A060816125003004,60816125000000,340
A060816125003005,60816125000000,340
A060816125003006,60816125000000,340
A060816125003007,60816125000000,340
A060816125003008,60816125000000,340
A060816125003009,60816125000000,340
A060816125003010,60816125000000,340
A060816125003011,60816125000000,340
A060816125003012,60816125000000,340
A060816126001000,60816126000000,341
A060816126001001,60816126000000,341
A060816126001002,60816126000000,341
A060816126001003,60816126000000,341
A060816126001004,60816126000000,341
A060816126001005,60816126000000,341
A060816126001006,60816126000000,341
A060816126001007,60816126000000,341
A060816126001008,60816126000000,341
A060816126001009,60816126000000,341
A060816126001010,60816126000000,341
A060816126001011,60816126000000,341
A060816126001012,60816126000000,341
A060816126002000,60816126000000,341
A060816126002001,60816126000000,341
A060816126002002,60816126000000,341
A060816126002003,60816126000000,341
A060816126002004,60816126000000,341
A060816126002005,60816126000000,341
A060816126002006,60816126000000,341
A060816126002007,60816126000000,341
A060816126002008,60816126000000,341
A060816126002009,60816126000000,341
A060816126002010,60816126000000,341
A060816126002011,60816126000000,341
A060816126002012,60816126000000,341
A060816126003000,60816126000000,341
A060816126003001,60816126000000,341
A060816126003002,60816126000000,341
A060816126003003,60816126000000,341
A060816126003004,60816126000000,341
A060816126003005,60816126000000,341
A060816126003006,60816126000000,341
A060816126003007,60816126000000,341
A060816126003008,60816126000000,341
A060816126003009,60816126000000,341
A060816126003010,60816126000000,341
A060816126003011,60816126000000,341
A060816126003012,60816126000000,341
A060816126003013,60816126000000,341
A060816126003014,60816126000000,341
A060816126003015,60816126000000,341
A060816127001000,60816127000000,343
A060816127001001,60816127000000,343
A060816127001002,60816127000000,343
A060816127001003,60816127000000,343
A060816127001004,60816127000000,343
A060816127001005,60816127000000,343
A060816127001006,60816127000000,343
A060816127001007,60816127000000,343
A060816127001008,60816127000000,343
A060816127001009,60816127000000,343
A060816127001010,60816127000000,343
A060816127001011,60816127000000,343
A060816127001012,60816127000000,343
A060816127002000,60816127000000,343
A060816127002001,60816127000000,343
A060816127002002,60816127000000,343
A060816127002003,60816127000000,343
A060816127002004,60816127000000,343
A060816127002005,60816127000000,343
A060816127002006,60816127000000,343
A060816127002007,60816127000000,343
A060816127002008,60816127000000,343
A060816127002009,60816127000000,343
A060816127002010,60816127000000,343
A060816127002011,60816127000000,343
A060816127002012,60816127000000,343
A060816128001000,60816128000000,344
A060816128001001,60816128000000,344
A060816128001002,60816128000000,344
A060816128001003,60816128000000,344
A060816128001004,60816128000000,344
A060816128001005,60816128000000,344
A060816128001006,60816128000000,344
A060816128001007,60816128000000,344
A060816128001008,60816128000000,344
A060816128001009,60816128000000,344
A060816128001010,60816128000000,344
A060816128001011,60816128000000,344
A060816128001012,60816128000000,344
A060816128001013,60816128000000,344
A060816128001014,60816128000000,344
A060816128001015,60816128000000,344
A060816128001016,60816128000000,344
A060816128001017,60816128000000,344
A060816128001018,60816128000000,344
A060816128001019,60816128000000,344
A060816128002000,60816128000000,344
A060816128002001,60816128000000,344
A060816128002002,60816128000000,344
A060816128002003,60816128000000,344
A060816128002004,60816128000000,344
A060816128002005,60816128000000,344
A060816128002006,60816128000000,344
A060816128002007,60816128000000,344
A060816128002008,60816128000000,344
A060816128002009,60816128000000,344
A060816128002010,60816128000000,344
A060816128002011,60816128000000,344
A060816128002012,60816128000000,344
A060816128002013,60816128000000,344
A060816128002014,60816128000000,344
A060816128002015,60816128000000,344
A060816128002016,60816128000000,344
A060816128002017,60816128000000,344
A060816128002018,60816128000000,344
A060816128002019,60816128000000,344
A060816129001000,60816129000000,345
A060816129001001,60816129000000,345
A060816129001002,60816129000000,345
A060816129001003,60816129000000,345
A060816129001004,60816129000000,345
A060816129001005,60816129000000,345
A060816129001006,60816129000000,345
A060816129001007,60816129000000,345
A060816129001008,60816129000000,345
A060816129001009,60816129000000,345
A060816129001010,60816129000000,345
A060816129001011,60816129000000,345
A060816129001012,60816129000000,345
A060816129001013,60816129000000,345
A060816129001014,60816129000000,345
A060816129001015,60816129000000,345
A060816129001016,60816129000000,345
A060816129001017,60816129000000,345
A060816129001018,60816129000000,345
A060816129001019,60816129000000,345
A060816129001020,60816129000000,345
A060816129001021,60816129000000,345
A060816129001022,60816129000000,345
A060816129001023,60816129000000,345
A060816129001024,60816129000000,345
A060816129002000,60816129000000,345
A060816129002001,60816129000000,345
A060816129002002,60816129000000,345
A060816129002003,60816129000000,345
A060816129002004,60816129000000,345
A060816129002005,60816129000000,345
A060816129002006,60816129000000,345
A060816129002007,60816129000000,345
A060816129002008,60816129000000,345
A060816129002009,60816129000000,345
A060816129002010,60816129000000,345
A060816129002011,60816129000000,345
A060816129002012,60816129000000,345
A060816129003000,60816129000000,345
A060816129003001,60816129000000,345
A060816129003002,60816129000000,345
A060816129003003,60816129000000,345
A060816129003004,60816129000000,345
A060816129003005,60816129000000,345
A060816129003006,60816129000000,345
A060816129003007,60816129000000,345
A060816129003008,60816129000000,345
A060816129003009,60816129000000,345
A060816129003010,60816129000000,345
A060816129003011,60816129000000,345
A060816129003012,60816129000000,345
A060816129003013,60816129000000,345
A060816129003014,60816129000000,345
A060816129004000,60816129000000,345
A060816129004001,60816129000000,345
A060816129004002,60816129000000,345
A060816129004003,60816129000000,345
A060816129004004,60816129000000,345
A060816129004005,60816129000000,345
A060816129004006,60816129000000,345
A060816130001000,60816130000000,346
A060816130001001,60816130000000,346
A060816130001002,60816130000000,346
A060816130001003,60816130000000,346
A060816130001004,60816130000000,346
A060816130001005,60816130000000,346
A060816130001006,60816130000000,346
A060816130001007,60816130000000,346
A060816130001008,60816130000000,346
A060816130001009,60816130000000,346
A060816130001010,60816130000000,346
A060816130001011,60816130000000,346
A060816130001012,60816130000000,346
A060816130001013,60816130000000,346
A060816130001014,60816130000000,346
A060816130001015,60816130000000,346
A060816130001016,60816130000000,346
A060816130001017,60816130000000,346
A060816130001018,60816130000000,346
A060816130001019,60816130000000,346
A060816130001020,60816130000000,346
A060816130001021,60816130000000,346
A060816130001022,60816130000000,346
A060816130001023,60816130000000,346
A060816130001024,60816130000000,346
A060816130001025,60816130000000,346
A060816130001026,60816130000000,346
A060816130001027,60816130000000,346
A060816130001028,60816130000000,346
A060816130001029,60816130000000,346
A060816130001030,60816130000000,346
A060816130001031,60816130000000,346
A060816130001032,60816130000000,346
A060816130001033,60816130000000,346
A060816130001034,60816130000000,346
A060816130001035,60816130000000,346
A060816130001036,60816130000000,346
A060816130001037,60816130000000,346
A060816130001038,60816130000000,346
A060816130001039,60816130000000,346
A060816130001040,60816130000000,346
A060816130001041,60816130000000,346
A060816130001042,60816130000000,346
A060816130001043,60816130000000,346
A060816130001999,60816130000000,346
A060816130002000,60816130000000,346
A060816130002001,60816130000000,346
A060816130002002,60816130000000,346
A060816130002003,60816130000000,346
A060816130002004,60816130000000,346
A060816130002005,60816130000000,346
A060816130002006,60816130000000,346
A060816130002007,60816130000000,346
A060816130002008,60816130000000,346
A060816130002009,60816130000000,346
A060816130002010,60816130000000,346
A060816130002011,60816130000000,346
A060816130002012,60816130000000,346
A060816130002013,60816130000000,346
A060816130002014,60816130000000,346
A060816130002015,60816130000000,346
A060816130002016,60816130000000,346
A060816130002017,60816130000000,346
A060816130002018,60816130000000,346
A060816130002019,60816130000000,346
A060816130002020,60816130000000,346
A060816130002021,60816130000000,346
A060816130002022,60816130000000,346
A060816130002023,60816130000000,346
A060816130002024,60816130000000,346
A060816130002025,60816130000000,346
A060816130002026,60816130000000,346
A060816132001000,60816132000000,298
A060816132001001,60816132000000,298
A060816132001002,60816132000000,298
A060816132001003,60816132000000,298
A060816132001004,60816132000000,298
A060816132001005,60816132000000,298
A060816132001006,60816132000000,298
A060816132001007,60816132000000,298
A060816132001008,60816132000000,298
A060816132001009,60816132000000,298
A060816132001010,60816132000000,298
A060816132001011,60816132000000,298
A060816132001012,60816132000000,298
A060816132001013,60816132000000,298
A060816132001014,60816132000000,298
A060816132001015,60816132000000,298
A060816132001016,60816132000000,298
A060816132001017,60816132000000,298
A060816132001018,60816132000000,298
A060816132001019,60816132000000,298
A060816132001020,60816132000000,298
A060816132001021,60816132000000,298
A060816132001999,60816132000000,298
A060816132002000,60816132000000,298
A060816132002001,60816132000000,298
A060816132002002,60816132000000,298
A060816132002003,60816132000000,298
A060816132002004,60816132000000,298
A060816132002005,60816132000000,298
A060816132002006,60816132000000,298
A060816132002007,60816132000000,298
A060816132002008,60816132000000,298
A060816132002009,60816132000000,298
A060816132002010,60816132000000,298
A060816132002011,60816132000000,298
A060816132002012,60816132000000,298
A060816132002013,60816132000000,298
A060816132002014,60816132000000,298
A060816132002015,60816132000000,298
A060816132002016,60816132000000,298
A060816132003000,60816132000000,298
A060816132003001,60816132000000,298
A060816132003002,60816132000000,298
A060816132003003,60816132000000,298
A060816132003004,60816132000000,298
A060816132003005,60816132000000,298
A060816132003006,60816132000000,298
A060816132003007,60816132000000,298
A060816132003008,60816132000000,298
A060816132003009,60816132000000,298
A060816132003010,60816132000000,298
A060816132003011,60816132000000,298
A060816132003012,60816132000000,298
A060816132003013,60816132000000,298
A060816132003014,60816132000000,298
A060816132003015,60816132000000,298
A060816132003016,60816132000000,298
A060816132004000,60816132000000,298
A060816132004001,60816132000000,298
A060816132004002,60816132000000,298
A060816132004003,60816132000000,298
A060816132004004,60816132000000,298
A060816132004005,60816132000000,298
A060816132004006,60816132000000,298
A060816132004007,60816132000000,298
A060816132004008,60816132000000,298
A060816132004009,60816132000000,298
A060816132004010,60816132000000,298
A060816132005000,60816132000000,298
A060816132005001,60816132000000,298
A060816132005002,60816132000000,298
A060816132005003,60816132000000,298
A060816132005004,60816132000000,298
A060816132005005,60816132000000,298
A060816132005006,60816132000000,298
A060816132005007,60816132000000,298
A060816132005008,60816132000000,298
A060816132005009,60816132000000,298
A060816132006000,60816132000000,298
A060816132006001,60816132000000,298
A060816132006002,60816132000000,298
A060816132006003,60816132000000,298
A060816132006004,60816132000000,298
A060816132006005,60816132000000,298
A060816132006006,60816132000000,298
A060816132006007,60816132000000,298
A060816132006008,60816132000000,298
A060816132006009,60816132000000,298
A060816132006010,60816132000000,298
A060816132006011,60816132000000,298
A060816132006012,60816132000000,298
A060816132006013,60816132000000,298
A060816132006014,60816132000000,298
A060816132006015,60816132000000,298
A060816132006016,60816132000000,298
A060816132006017,60816132000000,298
A060816132006018,60816132000000,298
A060816132006019,60816132000000,298
A060816132006020,60816132000000,298
A060816132006021,60816132000000,298
A060816132006022,60816132000000,298
A060816132006023,60816132000000,298
A060816132006024,60816132000000,298
A060816132006025,60816132000000,298
A060816132006026,60816132000000,298
A060816132006027,60816132000000,298
